Order,Date,Price,FirstName,LastName,Destination,PickUp,Type
2935,18-08-2019 20:30:48,25,Emil,Trier,Dakar,Dakar,Type 4
2936,13-08-2019 17:11:36,5,Kasper,Ljungqvist,Amatave,Slavekysten,Type 5
2937,18-02-2019 22:35:55,85,Kasper,Pyndt,Wadai,Tunis,Type 5
2938,26-03-2019 15:33:40,5,Gustav,Ljungqvist,Sahara,Hvalbugten,Type 5
2939,24-08-2019 01:37:27,5,Thomas,Vasie,Victoria Faldene,Bahr El Ghazal,Type 5
2940,21-08-2019 12:11:40,90,Sofie,Steffensen,Kap st. Marie,Victoria Faldene,Type 4
2941,22-04-2019 02:08:10,50,Kasper,Hauge,Tunis,Congo,Type 3
2942,08-01-2019 15:25:06,50,Alan,Demant,Zanzibar,Kap st. Marie,Type 1
2943,27-01-2019 16:53:50,90,Jakob,Lafi,Sierra Leone,Dakar,Type 3
2944,23-06-2019 01:46:11,85,Alan,Ljungqvist,Victoriasoen,Zanzibar,Type 5
2945,15-11-2019 19:24:14,100,Jacob,Pedersen,Kap st. Marie,Dakar,Type 5
2946,01-09-2019 14:01:36,40,Alan,Jakobsen,Mocambique,Sahara,Type 3
2947,15-11-2019 18:28:26,40,Kasper,Hauge,Wadai,Kabalo,Type 2
2948,14-02-2019 04:31:14,50,Marc,Hauge,Guldkysten,Kap st. Marie,Type 1
2949,23-01-2019 06:07:58,55,Martin,Pedersen,Suakin,Tunis,Type 5
2950,13-09-2019 13:11:48,75,Marc,Pyndt,Kabalo,Omdurmant,Type 2
2951,06-04-2019 15:54:37,60,Gustav,Trier,Kap st. Marie,Tunis,Type 1
2952,16-01-2019 06:00:56,25,Alexander,Kluw,Sahara,Addis Abeba,Type 4
2953,13-04-2019 23:10:06,35,Rasmus,Wagtberg,Timbuktu,Victoria Faldene,Type 3
2954,14-07-2019 09:35:09,100,Benjamin,Madsen,Congo,Sierra Leone,Type 4
2955,20-01-2019 06:58:31,80,Mik,Meynan,Victoria Faldene,Timbuktu,Type 5
2956,31-05-2019 19:25:44,5,Marc,Lund,Kabalo,Dafur,Type 5
2957,05-07-2019 17:08:00,25,Emil,Hildorf,Dafur,Cairo,Type 3
2958,01-06-2019 02:30:04,5,Simone,Ljungqvist,Tanger,Dragebjerget,Type 4
2959,31-10-2019 09:21:12,60,Gustav,Jakobsen,Tunis,Victoria Faldene,Type 5
2960,11-09-2019 18:59:48,20,Arkan,Vinther,Amatave,Hvalbugten,Type 2
2961,28-04-2019 09:36:26,30,Andreas,Meynan,Bahr El Ghazal,Timbuktu,Type 3
2962,04-04-2019 20:11:40,30,Arkan,Lafi,Dafur,Timbuktu,Type 3
2963,14-05-2019 10:34:12,5,Jacob,Kluw,Dafur,St. Helena,Type 1
2964,06-06-2019 08:33:54,15,Niels,Pedersen,Tunis,Amatave,Type 1
2965,21-05-2019 05:59:10,25,Steven,Ljungqvist,Omdurmant,Kap st. Marie,Type 5
2966,21-07-2019 18:44:05,75,Arkan,Hildorf,Mocambique,Sahara,Type 4
2967,01-05-2019 10:00:27,80,Jacob,Johansen,Mocambique,Kap Guardafui,Type 2
2968,26-08-2019 16:39:31,50,Lisa,Roenhild,Victoria Faldene,Addis Abeba,Type 3
2969,24-02-2019 03:05:58,5,Zeki,Trier,Sierra Leone,Tripoli,Type 4
2970,14-10-2019 20:39:29,85,Simone,Hildorf,Dragebjerget,Laundo,Type 4
2971,30-06-2019 09:06:00,35,Steven,Henriksen,Sahara,Sierra Leone,Type 4
2972,01-06-2019 21:26:06,25,Alan,Ljungqvist,Victoriasoen,Suakin,Type 2
2973,11-02-2019 22:58:16,45,Julius,Vasie,Zanzibar,Omdurmant,Type 5
2974,21-07-2019 17:42:38,70,Jakob,Roenhild,St. Helena,Timbuktu,Type 2
2975,26-02-2019 20:01:16,60,Mark,Roenhild,Zanzibar,Kapstaden,Type 4
2976,10-04-2019 03:15:55,35,Mark,Kireli,Timbuktu,Bahr El Ghazal,Type 1
2977,20-10-2019 00:50:09,20,Martin,Jakobsen,De Kanariske Oeer,Guldkysten,Type 3
2978,14-10-2019 22:15:34,5,Benjamin,Demant,Hvalbugten,Dakar,Type 2
2979,27-03-2019 04:38:56,70,Niels,Kluw,Slavekysten,Mocambique,Type 1
2980,09-01-2019 12:56:55,20,Alexander,Ljungqvist,Suakin,Sierra Leone,Type 4
2981,28-02-2019 16:40:31,5,Benjamin,Henriksen,Timbuktu,Dragebjerget,Type 5
2982,11-02-2019 08:56:20,15,Kasper,Wagtberg,Wadai,Victoria Faldene,Type 3
2983,09-07-2019 00:48:10,45,Julius,Johansen,Kabalo,Suakin,Type 3
2984,27-08-2019 04:08:14,90,Kasper,Jakobsen,Marrakesh,Kabalo,Type 5
2985,23-05-2019 18:49:01,80,Kasper,Pedersen,Cairo,Sierra Leone,Type 3
2986,14-05-2019 02:17:10,70,Helene,Henriksen,Zanzibar,Kabalo,Type 5
2987,23-07-2019 13:55:36,70,Steven,Johansen,Hvalbugten,Tanger,Type 4
2988,05-08-2019 09:45:07,55,Emil,Svenningsen,Congo,St. Helena,Type 4
2989,08-03-2019 19:52:59,5,Arkan,Hauge,Kap Guardafui,Cairo,Type 4
2990,07-06-2019 14:32:19,45,Andreas,Demant,Omdurmant,Victoria Faldene,Type 2
2991,06-10-2019 09:24:14,55,Zeki,Vinther,Kapstaden,Kabalo,Type 4
2992,18-06-2019 17:14:18,35,Andreas,Steffensen,Amatave,Cairo,Type 4
2993,31-03-2019 06:16:10,35,Jacob,Ljungqvist,Victoria Faldene,Sierra Leone,Type 1
2994,15-03-2019 15:53:13,30,Kasper,Vinther,Cairo,Bahr El Ghazal,Type 2
2995,29-03-2019 18:45:47,30,Jakob,Vinther,Hvalbugten,Hvalbugten,Type 3
2996,25-06-2019 23:15:31,70,Mark,Jakobsen,Slavekysten,Kabalo,Type 2
2997,09-02-2019 02:27:41,50,Simone,Demant,Bahr El Ghazal,Victoria Faldene,Type 2
2998,24-10-2019 20:33:14,55,Gustav,Pedersen,Tunis,Congo,Type 4
2999,10-08-2019 04:17:41,25,Thomas,Johansen,Kabalo,Kap st. Marie,Type 3
3000,17-09-2019 18:11:03,50,Andreas,Demant,Victoria Faldene,Dakar,Type 3
3001,06-02-2019 04:37:29,25,Alexander,Memborg,Sierra Leone,Omdurmant,Type 2
3002,24-09-2019 23:31:19,100,Mark,Svenningsen,Dakar,Sierra Leone,Type 3
3003,05-06-2019 06:44:06,70,Martin,Jakobsen,Mocambique,Sierra Leone,Type 5
3004,20-06-2019 19:34:59,25,Kasper,Ljungqvist,Victoria Faldene,Suakin,Type 3
3005,04-01-2019 19:21:56,55,Jacob,Vinther,St. Helena,Dragebjerget,Type 4
3006,13-05-2019 12:29:51,90,Kasper,Wagtberg,Kapstaden,Slavekysten,Type 1
3007,13-02-2019 19:25:45,25,Julius,Pyndt,Sahara,Timbuktu,Type 2
3008,20-08-2019 06:21:27,70,Lisa,Jakobsen,Victoria Faldene,St. Helena,Type 4
3009,22-06-2019 07:11:09,20,Helene,Kluw,Guldkysten,Guldkysten,Type 3
3010,09-09-2019 07:58:56,60,Helene,Johansen,Tunis,Bahr El Ghazal,Type 2
3011,25-02-2019 15:36:38,25,Steven,Hauge,St. Helena,Hvalbugten,Type 2
3012,04-08-2019 15:46:11,65,Thomas,Meynan,Dafur,Marrakesh,Type 2
3013,16-10-2019 11:08:06,20,Alexander,Henriksen,Kapstaden,Addis Abeba,Type 5
3014,15-09-2019 21:40:39,65,Simone,Meynan,Bahr El Ghazal,Kap st. Marie,Type 3
3015,24-06-2019 23:51:25,80,Mark,Jakobsen,Slavekysten,Wadai,Type 3
3016,12-11-2019 14:10:47,80,Zeki,Trier,De Kanariske Oeer,Sahara,Type 4
3017,26-01-2019 15:24:20,55,Rasmus,Kireli,Congo,Addis Abeba,Type 3
3018,10-05-2019 07:36:22,50,Martin,Lafi,Cairo,Slavekysten,Type 2
3019,25-02-2019 09:10:45,60,Alexander,Madsen,Tanger,Victoriasoen,Type 3
3020,11-11-2019 02:34:59,45,Zeki,Meynan,St. Helena,Dakar,Type 2
3021,11-05-2019 11:16:31,80,Steven,Pyndt,Marrakesh,Zanzibar,Type 5
3022,04-11-2019 06:17:51,55,Helene,Andersen,Laundo,Kabalo,Type 1
3023,18-09-2019 18:42:34,40,Jonas,Trier,Laundo,Amatave,Type 5
3024,17-08-2019 05:15:51,100,Jacob,Hauge,Zanzibar,Suakin,Type 5
3025,25-03-2019 11:05:23,90,Benjamin,Lafi,Bahr El Ghazal,Guldkysten,Type 1
3026,19-06-2019 12:44:41,25,Julius,Vinther,Laundo,Tanger,Type 5
3027,21-02-2019 18:11:04,50,Alexander,Steffensen,Victoriasoen,Mocambique,Type 2
3028,28-08-2019 22:19:50,20,Martin,Pyndt,Dakar,Dragebjerget,Type 5
3029,02-01-2019 10:19:45,100,Julius,Ljungqvist,Zanzibar,Bahr El Ghazal,Type 4
3030,02-04-2019 16:16:43,80,Niels,Trier,Laundo,Suakin,Type 5
3031,08-10-2019 05:31:11,15,Kasper,Hauge,Sierra Leone,St. Helena,Type 2
3032,04-03-2019 06:57:13,75,Zeki,Johansen,Sahara,Cairo,Type 2
3033,03-10-2019 18:18:27,80,Mark,Kluw,Bahr El Ghazal,Victoriasoen,Type 1
3034,17-08-2019 09:05:09,75,Helene,Hauge,Tripoli,Suakin,Type 4
3035,21-06-2019 02:16:34,25,Helene,Pedersen,Sahara,Sahara,Type 3
3036,26-07-2019 05:28:06,70,Helene,Lund,St. Helena,Amatave,Type 4
3037,10-09-2019 01:07:57,15,Sofie,Andersen,Victoriasoen,Wadai,Type 2
3038,02-05-2019 19:59:51,20,Lisa,Pyndt,Timbuktu,Congo,Type 4
3039,23-02-2019 06:09:20,40,Martin,Roenhild,Victoria Faldene,De Kanariske Oeer,Type 3
3040,15-04-2019 04:05:53,85,Zeki,Roenhild,Dragebjerget,Kabalo,Type 5
3041,23-03-2019 17:57:39,70,Zeki,Hauge,Sierra Leone,Wadai,Type 3
3042,02-06-2019 04:30:58,75,Kasper,Wagtberg,Omdurmant,Wadai,Type 5
3043,05-09-2019 11:43:48,65,Kasper,Memborg,Slavekysten,Wadai,Type 4
3044,29-10-2019 00:23:33,55,Jacob,Hildorf,Tripoli,Dakar,Type 4
3045,04-08-2019 20:34:45,5,Arkan,Hauge,Tanger,Timbuktu,Type 2
3046,30-07-2019 10:36:58,30,Steven,Demant,Omdurmant,Kap st. Marie,Type 3
3047,30-04-2019 12:39:21,45,Mark,Demant,Tanger,Dragebjerget,Type 4
3048,25-01-2019 11:50:28,5,Arkan,Henriksen,Dafur,Tripoli,Type 2
3049,22-07-2019 01:14:27,20,Kasper,Madsen,Mocambique,Slavekysten,Type 4
3050,07-07-2019 17:40:58,75,Kasper,Hauge,Timbuktu,De Kanariske Oeer,Type 1
3051,24-01-2019 14:02:46,80,Sofie,Trier,Amatave,Tanger,Type 2
3052,09-04-2019 03:05:52,75,Helene,Memborg,Tripoli,St. Helena,Type 4
3053,12-08-2019 23:05:29,80,Niels,Trier,Victoriasoen,Timbuktu,Type 5
3054,20-10-2019 13:08:42,35,Niels,Vasie,Congo,Tripoli,Type 1
3055,15-02-2019 08:48:18,50,Steven,Wagtberg,Amatave,Marrakesh,Type 3
3056,28-01-2019 09:41:00,25,Helene,Wagtberg,Omdurmant,Zanzibar,Type 3
3057,11-01-2019 10:30:37,70,Steven,Ljungqvist,Bahr El Ghazal,Wadai,Type 3
3058,27-06-2019 14:27:18,65,Jacob,Hegelund,Tanger,Hvalbugten,Type 3
3059,28-03-2019 10:14:42,5,Andreas,Steffensen,Tanger,Kap Guardafui,Type 4
3060,28-08-2019 19:05:16,30,Jakob,Svenningsen,Dragebjerget,St. Helena,Type 5
3061,01-10-2019 14:10:38,25,Gustav,Hildorf,Victoriasoen,Addis Abeba,Type 1
3062,24-07-2019 23:16:25,55,Simone,Svenningsen,Tanger,Marrakesh,Type 2
3063,03-09-2019 01:00:56,10,Steven,Hauge,Suakin,Tunis,Type 3
3064,07-09-2019 15:38:46,85,Kasper,Meynan,Congo,Dakar,Type 1
3065,06-11-2019 08:19:42,80,Rasmus,Madsen,Dragebjerget,Tanger,Type 5
3066,28-03-2019 21:22:05,5,Sofie,Pyndt,De Kanariske Oeer,Suakin,Type 5
3067,15-11-2019 02:36:22,75,Thomas,Hegelund,Slavekysten,Slavekysten,Type 5
3068,24-06-2019 08:16:13,30,Jakob,Pedersen,De Kanariske Oeer,Victoria Faldene,Type 3
3069,18-10-2019 19:23:29,25,Sofie,Pedersen,Sahara,Dakar,Type 4
3070,07-10-2019 13:57:50,55,Alexander,Wagtberg,Hvalbugten,Hvalbugten,Type 1
3071,23-10-2019 17:07:56,5,Alan,Vinther,Marrakesh,Kabalo,Type 2
3072,12-06-2019 03:25:16,20,Lisa,Johansen,Victoriasoen,Addis Abeba,Type 4
3073,29-04-2019 21:29:51,80,Andreas,Johansen,St. Helena,Victoria Faldene,Type 3
3074,24-01-2019 03:49:17,45,Kasper,Ljungqvist,Tanger,Tanger,Type 3
3075,29-09-2019 14:04:24,25,Sofie,Pedersen,Kabalo,Dafur,Type 1
3076,05-02-2019 12:02:47,60,Sofie,Madsen,Dragebjerget,Slavekysten,Type 3
3077,22-09-2019 13:44:45,5,Gustav,Svenningsen,Cairo,Tanger,Type 1
3078,13-11-2019 12:35:02,25,Helene,Vinther,Victoria Faldene,Marrakesh,Type 3
3079,31-08-2019 18:26:13,55,Andreas,Meynan,Victoriasoen,Kabalo,Type 2
3080,01-03-2019 14:32:20,65,Steven,Pedersen,St. Helena,Kapstaden,Type 4
3081,30-09-2019 00:33:03,25,Arkan,Meynan,Kap st. Marie,Bahr El Ghazal,Type 2
3082,24-03-2019 06:55:42,60,Andreas,Memborg,Cairo,De Kanariske Oeer,Type 1
3083,17-09-2019 09:07:34,55,Arkan,Ljungqvist,Addis Abeba,Tunis,Type 1
3084,07-07-2019 09:01:48,45,Martin,Svenningsen,Dafur,Zanzibar,Type 3
3085,12-08-2019 22:50:19,20,Kasper,Roenhild,Kap st. Marie,Tanger,Type 4
3086,11-07-2019 21:42:16,35,Arkan,Trier,Wadai,Kap Guardafui,Type 1
3087,11-06-2019 23:25:19,70,Jacob,Ljungqvist,Laundo,Victoriasoen,Type 2
3088,18-09-2019 06:13:29,55,Martin,Kluw,Victoriasoen,Kabalo,Type 4
3089,04-04-2019 10:42:20,45,Andreas,Andersen,Hvalbugten,Tripoli,Type 2
3090,09-09-2019 04:50:53,65,Jakob,Demant,Timbuktu,St. Helena,Type 2
3091,29-04-2019 11:38:05,55,Julius,Hildorf,Tanger,Amatave,Type 4
3092,14-09-2019 09:42:44,45,Steven,Andersen,Zanzibar,Kap st. Marie,Type 2
3093,06-03-2019 06:23:27,75,Simone,Henriksen,Cairo,Wadai,Type 5
3094,13-11-2019 22:39:47,80,Simone,Memborg,Zanzibar,Kabalo,Type 4
3095,19-06-2019 22:16:28,45,Andreas,Meynan,St. Helena,Bahr El Ghazal,Type 5
3096,02-08-2019 05:59:52,55,Alexander,Madsen,Timbuktu,Hvalbugten,Type 3
3097,25-08-2019 09:39:51,50,Rasmus,Pedersen,Amatave,Dragebjerget,Type 2
3098,31-05-2019 18:35:19,70,Niels,Vasie,Tanger,Amatave,Type 2
3099,09-09-2019 06:51:47,25,Emil,Ljungqvist,Kap Guardafui,Omdurmant,Type 3
3100,27-03-2019 08:14:44,80,Thomas,Hegelund,Omdurmant,Guldkysten,Type 1
3101,02-04-2019 06:50:00,25,Marc,Pedersen,Kapstaden,Cairo,Type 3
3102,30-07-2019 19:18:35,90,Andreas,Andersen,Timbuktu,Kap st. Marie,Type 1
3103,16-09-2019 09:26:26,90,Alan,Madsen,Zanzibar,Tunis,Type 5
3104,07-09-2019 06:18:12,70,Jacob,Henriksen,De Kanariske Oeer,Cairo,Type 1
3105,04-03-2019 19:50:27,20,Thomas,Johansen,Addis Abeba,De Kanariske Oeer,Type 4
3106,10-11-2019 11:44:06,100,Jonas,Hildorf,Hvalbugten,Victoriasoen,Type 2
3107,08-11-2019 18:31:23,65,Steven,Kluw,Cairo,Sahara,Type 1
3108,25-03-2019 12:34:00,20,Andreas,Kluw,Amatave,Bahr El Ghazal,Type 2
3109,26-07-2019 21:32:34,10,Andreas,Henriksen,Marrakesh,Addis Abeba,Type 4
3110,13-03-2019 20:31:58,35,Alan,Henriksen,Kabalo,Slavekysten,Type 5
3111,31-05-2019 11:58:48,65,Mark,Kluw,Tripoli,Hvalbugten,Type 2
3112,02-04-2019 09:04:58,80,Sofie,Wagtberg,Zanzibar,De Kanariske Oeer,Type 2
3113,10-06-2019 04:00:52,40,Jonas,Henriksen,De Kanariske Oeer,Kabalo,Type 1
3114,08-08-2019 19:42:44,90,Marc,Lund,Marrakesh,Congo,Type 3
3115,05-10-2019 21:49:10,45,Julius,Lafi,Dafur,Tunis,Type 4
3116,28-07-2019 06:28:44,70,Arkan,Pedersen,Suakin,St. Helena,Type 5
3117,25-02-2019 09:17:15,75,Andreas,Roenhild,Bahr El Ghazal,Slavekysten,Type 5
3118,05-01-2019 08:02:26,35,Mark,Wagtberg,Cairo,Wadai,Type 3
3119,22-04-2019 01:08:04,15,Mark,Vasie,Omdurmant,Laundo,Type 4
3120,14-05-2019 06:26:48,45,Sofie,Vinther,Zanzibar,Dafur,Type 4
3121,01-01-2019 14:49:36,85,Mark,Trier,Kap st. Marie,Laundo,Type 4
3122,01-09-2019 10:10:12,20,Gustav,Demant,Tanger,Kap st. Marie,Type 4
3123,23-04-2019 03:42:55,25,Gustav,Vasie,Cairo,Dragebjerget,Type 4
3124,14-06-2019 18:20:47,20,Arkan,Hildorf,Tripoli,Victoria Faldene,Type 4
3125,28-10-2019 11:18:19,50,Jonas,Kireli,Bahr El Ghazal,Kabalo,Type 4
3126,08-11-2019 15:11:44,20,Simone,Lafi,Dakar,Victoria Faldene,Type 1
3127,18-10-2019 03:18:21,60,Helene,Hildorf,Victoria Faldene,Kap st. Marie,Type 4
3128,18-07-2019 22:36:38,55,Sofie,Hildorf,Hvalbugten,De Kanariske Oeer,Type 1
3129,23-10-2019 14:57:12,10,Marc,Pyndt,Slavekysten,Tanger,Type 2
3130,15-09-2019 04:51:10,10,Marc,Steffensen,Kap st. Marie,Addis Abeba,Type 4
3131,08-05-2019 19:14:18,40,Arkan,Andersen,Dakar,De Kanariske Oeer,Type 1
3132,12-06-2019 02:41:39,15,Julius,Meynan,Kap Guardafui,Cairo,Type 4
3133,09-07-2019 08:39:04,5,Niels,Steffensen,Hvalbugten,Victoriasoen,Type 1
3134,03-05-2019 04:36:01,75,Simone,Roenhild,Amatave,Suakin,Type 5
3135,16-02-2019 00:59:32,10,Mik,Johansen,Kapstaden,Guldkysten,Type 4
3136,25-02-2019 12:02:51,55,Jakob,Roenhild,Marrakesh,Kapstaden,Type 5
3137,26-06-2019 10:41:25,70,Emil,Andersen,Dakar,Marrakesh,Type 2
3138,08-10-2019 01:12:40,5,Andreas,Johansen,Bahr El Ghazal,Tunis,Type 5
3139,07-06-2019 09:27:04,100,Steven,Trier,Sahara,St. Helena,Type 5
3140,08-05-2019 08:04:12,15,Marc,Vinther,Marrakesh,Laundo,Type 4
3141,20-10-2019 10:47:16,45,Thomas,Memborg,Dakar,Timbuktu,Type 4
3142,31-01-2019 02:28:44,10,Jonas,Wagtberg,Congo,Dafur,Type 3
3143,22-04-2019 10:40:53,40,Simone,Hegelund,Dakar,Victoria Faldene,Type 4
3144,03-03-2019 13:40:30,30,Rasmus,Kireli,Congo,Victoriasoen,Type 1
3145,12-05-2019 20:13:11,30,Gustav,Lafi,Bahr El Ghazal,Timbuktu,Type 3
3146,02-06-2019 06:15:34,55,Lisa,Andersen,Dragebjerget,Guldkysten,Type 1
3147,29-06-2019 02:53:33,25,Mark,Kluw,Victoria Faldene,Guldkysten,Type 4
3148,28-01-2019 00:21:13,50,Niels,Madsen,Cairo,Slavekysten,Type 3
3149,04-03-2019 11:04:22,75,Alan,Ljungqvist,Omdurmant,Amatave,Type 3
3150,07-03-2019 04:43:42,5,Mik,Wagtberg,Congo,Amatave,Type 4
3151,24-02-2019 07:58:29,25,Jacob,Lund,Tanger,Mocambique,Type 1
3152,01-08-2019 13:23:33,50,Mik,Svenningsen,Victoriasoen,Victoriasoen,Type 5
3153,06-02-2019 00:23:49,100,Jakob,Roenhild,Congo,Guldkysten,Type 3
3154,14-10-2019 19:42:58,35,Alexander,Wagtberg,Dakar,Victoria Faldene,Type 1
3155,12-06-2019 12:54:50,90,Mark,Madsen,Victoriasoen,Kap Guardafui,Type 5
3156,03-02-2019 16:52:27,50,Marc,Hegelund,Victoria Faldene,Marrakesh,Type 5
3157,19-03-2019 01:05:22,30,Arkan,Kluw,Guldkysten,Timbuktu,Type 5
3158,07-03-2019 06:44:03,70,Jonas,Demant,Kabalo,Hvalbugten,Type 4
3159,28-07-2019 16:50:19,85,Gustav,Vinther,Bahr El Ghazal,Sahara,Type 1
3160,10-05-2019 08:25:07,25,Emil,Madsen,Marrakesh,Sahara,Type 5
3161,13-10-2019 12:45:30,45,Julius,Meynan,De Kanariske Oeer,Victoria Faldene,Type 4
3162,15-09-2019 07:43:25,5,Gustav,Hegelund,Tanger,Suakin,Type 2
3163,27-03-2019 03:57:21,5,Niels,Pyndt,Laundo,Sahara,Type 4
3164,10-10-2019 07:46:43,30,Benjamin,Wagtberg,Slavekysten,Addis Abeba,Type 5
3165,01-05-2019 01:49:19,50,Kasper,Johansen,Suakin,Kap Guardafui,Type 5
3166,04-05-2019 12:43:03,55,Mik,Ljungqvist,Tunis,Amatave,Type 1
3167,18-04-2019 22:06:22,85,Andreas,Johansen,Victoriasoen,Dakar,Type 1
3168,26-02-2019 02:04:59,10,Simone,Pyndt,Omdurmant,Omdurmant,Type 5
3169,31-10-2019 18:22:09,55,Simone,Trier,Sahara,Dragebjerget,Type 2
3170,27-02-2019 14:17:37,5,Simone,Hildorf,Addis Abeba,Zanzibar,Type 5
3171,22-04-2019 03:48:01,5,Niels,Kluw,Kap Guardafui,St. Helena,Type 1
3172,26-08-2019 20:17:20,100,Mark,Vasie,Tanger,Victoria Faldene,Type 5
3173,04-01-2019 12:33:08,50,Mik,Hauge,Cairo,Tunis,Type 5
3174,24-09-2019 19:25:51,50,Jakob,Madsen,Kap Guardafui,Dafur,Type 3
3175,20-09-2019 07:04:30,80,Sofie,Pyndt,St. Helena,De Kanariske Oeer,Type 4
3176,11-08-2019 02:42:12,90,Arkan,Meynan,De Kanariske Oeer,Omdurmant,Type 1
3177,18-08-2019 21:07:09,45,Mark,Madsen,Slavekysten,Zanzibar,Type 4
3178,19-09-2019 23:11:17,25,Marc,Henriksen,Wadai,Wadai,Type 5
3179,11-04-2019 02:13:24,70,Alan,Pedersen,Guldkysten,De Kanariske Oeer,Type 3
3180,21-05-2019 16:28:22,75,Helene,Roenhild,Omdurmant,Victoria Faldene,Type 5
3181,05-08-2019 21:21:49,5,Arkan,Hildorf,Dafur,Mocambique,Type 2
3182,11-11-2019 06:40:52,85,Julius,Lafi,Addis Abeba,Marrakesh,Type 3
3183,18-01-2019 13:47:43,70,Jakob,Meynan,Marrakesh,Cairo,Type 2
3184,05-09-2019 08:12:25,65,Thomas,Hildorf,Victoriasoen,Zanzibar,Type 5
3185,27-05-2019 12:49:42,10,Jonas,Jakobsen,Timbuktu,Addis Abeba,Type 2
3186,14-02-2019 15:52:58,15,Jacob,Ljungqvist,Tunis,Dakar,Type 4
3187,17-08-2019 11:23:44,45,Alan,Hauge,Dakar,Sierra Leone,Type 2
3188,02-03-2019 01:31:24,15,Lisa,Ljungqvist,De Kanariske Oeer,Dakar,Type 4
3189,14-08-2019 23:42:33,35,Jakob,Kireli,Timbuktu,St. Helena,Type 3
3190,21-03-2019 07:32:37,45,Benjamin,Wagtberg,Timbuktu,De Kanariske Oeer,Type 3
3191,11-02-2019 05:34:21,90,Martin,Wagtberg,Hvalbugten,Guldkysten,Type 3
3192,27-04-2019 12:36:30,15,Gustav,Wagtberg,Tripoli,Kap Guardafui,Type 5
3193,29-01-2019 15:00:37,30,Jakob,Steffensen,Kap Guardafui,De Kanariske Oeer,Type 5
3194,20-06-2019 13:45:51,15,Gustav,Madsen,Kap st. Marie,Dakar,Type 3
3195,22-09-2019 09:52:54,100,Emil,Memborg,Dakar,Marrakesh,Type 4
3196,20-03-2019 02:01:08,25,Alexander,Pedersen,Dakar,Addis Abeba,Type 4
3197,18-02-2019 11:56:11,15,Marc,Jakobsen,Timbuktu,St. Helena,Type 5
3198,07-11-2019 17:54:33,80,Steven,Meynan,Guldkysten,Slavekysten,Type 3
3199,22-09-2019 00:15:07,45,Steven,Johansen,Bahr El Ghazal,Zanzibar,Type 1
3200,18-06-2019 13:32:49,70,Alexander,Pedersen,Timbuktu,Kapstaden,Type 2
3201,23-09-2019 05:06:49,35,Arkan,Pedersen,Sierra Leone,Guldkysten,Type 2
3202,02-05-2019 21:30:18,5,Emil,Lafi,De Kanariske Oeer,Addis Abeba,Type 4
3203,24-06-2019 12:36:28,65,Benjamin,Ljungqvist,Addis Abeba,Mocambique,Type 1
3204,08-04-2019 07:53:06,15,Gustav,Ljungqvist,Hvalbugten,Guldkysten,Type 5
3205,03-04-2019 17:05:23,20,Julius,Wagtberg,Slavekysten,De Kanariske Oeer,Type 1
3206,20-02-2019 15:11:15,40,Jacob,Trier,Kabalo,Addis Abeba,Type 5
3207,03-11-2019 16:33:39,25,Steven,Pedersen,Addis Abeba,Victoria Faldene,Type 2
3208,14-04-2019 23:56:06,90,Kasper,Madsen,Sierra Leone,Omdurmant,Type 3
3209,10-10-2019 05:06:40,75,Steven,Steffensen,Wadai,Addis Abeba,Type 5
3210,14-06-2019 12:26:59,65,Simone,Madsen,Timbuktu,Kap Guardafui,Type 1
3211,23-01-2019 16:27:39,15,Helene,Trier,Sahara,Wadai,Type 3
3212,15-11-2019 15:44:03,45,Arkan,Vinther,Laundo,Sierra Leone,Type 2
3213,02-05-2019 08:44:35,60,Emil,Demant,Timbuktu,Amatave,Type 5
3214,29-04-2019 16:17:42,60,Thomas,Steffensen,Suakin,Mocambique,Type 4
3215,23-05-2019 02:07:21,75,Martin,Hauge,Bahr El Ghazal,Tunis,Type 1
3216,15-02-2019 08:49:51,40,Jacob,Meynan,Mocambique,Timbuktu,Type 2
3217,07-01-2019 20:54:40,20,Jacob,Jakobsen,Zanzibar,Tripoli,Type 1
3218,02-09-2019 14:00:15,75,Jonas,Henriksen,Marrakesh,Zanzibar,Type 2
3219,12-05-2019 22:26:49,30,Rasmus,Madsen,Dragebjerget,Kabalo,Type 1
3220,02-05-2019 10:33:59,55,Martin,Wagtberg,Hvalbugten,Victoria Faldene,Type 5
3221,17-03-2019 17:52:51,20,Helene,Vasie,Omdurmant,Bahr El Ghazal,Type 1
3222,25-01-2019 20:31:53,10,Jonas,Hegelund,Hvalbugten,Suakin,Type 1
3223,25-04-2019 10:22:11,55,Jacob,Henriksen,Wadai,Victoria Faldene,Type 4
3224,15-01-2019 12:38:34,50,Thomas,Demant,St. Helena,Addis Abeba,Type 5
3225,02-03-2019 22:44:16,60,Kasper,Roenhild,Addis Abeba,Hvalbugten,Type 1
3226,06-04-2019 13:43:47,100,Jakob,Jakobsen,Dragebjerget,Addis Abeba,Type 4
3227,14-11-2019 07:06:35,70,Jonas,Kireli,Suakin,Victoria Faldene,Type 5
3228,26-01-2019 18:11:04,90,Simone,Hegelund,Kabalo,St. Helena,Type 1
3229,25-08-2019 06:17:13,35,Jakob,Andersen,Kap st. Marie,St. Helena,Type 5
3230,06-06-2019 13:37:25,75,Benjamin,Kluw,Kap Guardafui,Slavekysten,Type 2
